customer_id,customer_label,rm_id,region,sector,size_band,legal_form,onboarding_date,relationship_tenure_months,annual_turnover_try,employees,exporter_flag,importer_flag,digital_engagement_score,contact_permission,preferred_channel,data_class,pd_12m,internal_rating,days_past_due,stage,kyc_review_due_date,aml_alert_priority,beneficial_owner_complete,financials_fresh_flag,data_class_risk,inflow_6m_try,outflow_6m_try,pos_volume_6m_try,payroll_6m_try,fx_inflow_6m_try,fx_outflow_6m_try,trade_flow_6m_try,average_deposit_balance_try,average_loan_balance_try,digital_transaction_count_6m,products_held,bank_exposure_try,relationship_income_try,products_held_list,last_interaction_date,interactions_12m,days_since_interaction,relationship_depth_score,wallet_share_proxy,kyc_overdue_days
SME002108,Synthetic SME 002108,RM041,Marmara,Hospitality,MICRO,LIMITED,2021-08-23,59,19092104.980000,5,True,False,61.510000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.035574,R03,0,1,2027-08-01,MEDIUM,True,True,CONTROLLED_SYNTHETIC,10619890.780000,9407987.530000,4709801.720000,1069390.640000,3179707.380000,0.000000,1842676.770000,405796.838333,1174568.970000,609,1,4782037.100000,240082.700000,WORKING_CAPITAL_LOAN,2026-07-23,3,28,27.560000,0.715634,0
SME002109,Synthetic SME 002109,RM036,Marmara,Professional Services,MEDIUM,LIMITED,2019-08-25,83,66674539.340000,233,False,False,65.570000,True,RM_CALL,DERIVED_ANALYTICS,0.012299,R02,90,3,2026-08-07,NONE,True,True,CONTROLLED_SYNTHETIC,36985967.580000,32596552.310000,1835780.280000,46473646.980000,0.000000,0.000000,0.000000,1465519.176667,3276846.961667,722,2,107768411.330000,5331538.290000,PAYROLL_SERVICES|TERM_DEPOSIT,2026-08-17,6,3,60.760000,1.000000,13
SME002110,Synthetic SME 002110,RM036,Marmara,Healthcare,SMALL,LIMITED,2019-03-12,89,12665640.500000,43,False,True,72.870000,True,BRANCH,DERIVED_ANALYTICS,0.014411,R02,0,1,2026-06-21,NONE,True,True,CONTROLLED_SYNTHETIC,6648968.850000,5966531.740000,3613536.280000,7451205.560000,0.000000,1543434.390000,721220.550000,257634.855000,544265.336667,630,3,31354879.380000,1027928.270000,CASH_MANAGEMENT|PAYROLL_SERVICES|WORKING_CAPITAL_LOAN,2026-01-13,2,219,67.500000,1.000000,60
SME002111,Synthetic SME 002111,RM019,Aegean,Agriculture,MICRO,LIMITED,2015-05-16,135,9393454.730000,3,False,False,69.100000,True,RM_CALL,DERIVED_ANALYTICS,0.032564,R03,0,1,2027-06-06,NONE,True,True,CONTROLLED_SYNTHETIC,4992746.330000,4587033.690000,208024.900000,673953.500000,0.000000,0.000000,0.000000,140665.990000,458603.133333,518,1,8098956.720000,219948.240000,CASH_MANAGEMENT,2026-04-23,3,119,50.640000,1.000000,0
SME002112,Synthetic SME 002112,RM015,Marmara,Healthcare,SMALL,LIMITED,2017-12-10,104,66920053.630000,29,True,True,30.660000,True,BRANCH,DERIVED_ANALYTICS,0.085020,R05,0,1,2027-05-26,NONE,True,True,CONTROLLED_SYNTHETIC,40127173.090000,32240626.410000,18389642.010000,5554425.420000,12439382.770000,6326945.690000,8329507.440000,1292902.923333,3407301.235000,191,2,12008699.460000,350138.120000,BUSINESS_CREDIT_CARD|PAYROLL_SERVICES,2026-06-05,3,76,38.020000,0.512710,0
SME002113,Synthetic SME 002113,RM015,Marmara,Healthcare,MICRO,JOINT_STOCK,2022-11-04,45,11339436.170000,2,True,False,17.350000,False,RM_CALL,DERIVED_ANALYTICS,0.030003,R03,0,1,2026-06-03,NONE,True,True,CONTROLLED_SYNTHETIC,6058731.990000,5092747.930000,3374649.900000,388072.590000,1994586.000000,0.000000,1202794.100000,213682.888333,538373.968333,174,1,720486.120000,31566.400000,PAYROLL_SERVICES,2026-07-24,5,27,18.990000,0.181537,78
SME002114,Synthetic SME 002114,RM021,Marmara,Professional Services,MICRO,LIMITED,2018-09-16,95,11623631.960000,4,False,False,79.900000,True,RM_CALL,DERIVED_ANALYTICS,0.040313,R03,15,1,2025-12-21,NONE,True,False,CONTROLLED_SYNTHETIC,6940337.210000,6011396.900000,395406.760000,869379.380000,0.000000,0.000000,0.000000,254553.691667,653105.091667,683,1,160459.820000,1134.620000,BUSINESS_CREDIT_CARD,2026-04-14,2,128,26.890000,0.039442,242
SME002115,Synthetic SME 002115,RM018,Mediterranean,Manufacturing,SMALL,LIMITED,2025-05-19,15,32636684.790000,47,False,False,63.290000,True,RM_CALL,DERIVED_ANALYTICS,0.050456,R04,0,1,2026-11-12,NONE,True,True,CONTROLLED_SYNTHETIC,15204464.140000,14266672.040000,767980.230000,10301457.610000,0.000000,0.000000,0.000000,611142.996667,1947437.161667,588,2,26839178.090000,969651.990000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT,2026-06-22,5,59,39.600000,1.000000,0
SME002116,Synthetic SME 002116,RM009,Marmara,Technology,MEDIUM,JOINT_STOCK,2020-08-19,72,322806983.360000,160,False,True,80.510000,True,BRANCH,DERIVED_ANALYTICS,0.003916,R02,0,1,2026-03-10,NONE,True,True,CONTROLLED_SYNTHETIC,163870511.110000,144625199.660000,9109015.930000,34187526.180000,0.000000,49758842.360000,29480383.690000,4967967.281667,17354753.330000,698,3,382719414.480000,8391900.100000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT|PAYROLL_SERVICES,2026-06-21,6,60,64.640000,1.000000,163
SME002117,Synthetic SME 002117,RM015,Marmara,Healthcare,MICRO,JOINT_STOCK,2020-03-27,76,4393201.540000,6,False,False,51.840000,True,RM_CALL,DERIVED_ANALYTICS,0.047160,R04,0,1,2027-05-24,NONE,True,True,CONTROLLED_SYNTHETIC,2475173.680000,2384065.140000,1259260.080000,1330143.880000,0.000000,0.000000,0.000000,99351.810000,204431.950000,490,3,6755351.310000,319544.310000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT|POS_MERCHANT_ACQUIRING,2026-06-05,4,76,65.600000,1.000000,0
SME002118,Synthetic SME 002118,RM010,Central Anatolia,Professional Services,MICRO,LIMITED,2018-01-19,102,12117700.150000,7,False,False,83.390000,True,BRANCH,DERIVED_ANALYTICS,0.045987,R04,0,1,2027-08-06,NONE,True,True,CONTROLLED_SYNTHETIC,6704308.890000,6236667.600000,433513.940000,1720508.960000,0.000000,0.000000,0.000000,243859.628333,634868.308333,761,1,12519423.720000,230875.450000,CASH_MANAGEMENT,2026-08-14,4,6,54.500000,1.000000,0
SME002119,Synthetic SME 002119,RM031,Black Sea,Technology,MICRO,LIMITED,2024-06-30,25,25095450.530000,3,False,False,47.120000,True,RM_CALL,DERIVED_ANALYTICS,0.027959,R03,0,1,2027-05-05,NONE,True,False,CONTROLLED_SYNTHETIC,13181134.100000,11115180.510000,335971.940000,582043.960000,0.000000,0.000000,0.000000,445262.690000,1304817.238333,358,2,22916694.440000,150285.250000,CASH_MANAGEMENT|POS_MERCHANT_ACQUIRING,2026-08-13,5,7,44.520000,1.000000,0
SME002120,Synthetic SME 002120,RM010,Central Anatolia,Wholesale Trade,MICRO,LIMITED,2022-06-09,50,3912257.110000,5,False,False,59.440000,True,RM_CALL,DERIVED_ANALYTICS,0.043931,R03,0,1,2026-03-13,NONE,True,True,CONTROLLED_SYNTHETIC,2109010.490000,1833164.080000,116059.110000,1077553.240000,0.000000,0.000000,0.000000,100485.583333,165218.878333,572,2,1266384.630000,24269.910000,POS_MERCHANT_ACQUIRING|WORKING_CAPITAL_LOAN,2025-08-29,1,356,33.970000,0.924848,160
SME002121,Synthetic SME 002121,RM043,Mediterranean,Retail Trade,MICRO,LIMITED,2019-02-17,90,11331550.720000,3,False,False,19.920000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.029587,R03,0,1,2025-12-04,NONE,True,False,CONTROLLED_SYNTHETIC,5626542.980000,4888488.920000,2817035.950000,546722.160000,0.000000,0.000000,0.000000,232219.830000,644707.876667,191,0,0.000000,0.000000,,2025-10-08,1,316,20.000000,0.000000,259
SME002122,Synthetic SME 002122,RM045,Aegean,Transportation,MEDIUM,LIMITED,2015-03-28,136,194998335.560000,218,False,True,61.560000,True,RM_CALL,DERIVED_ANALYTICS,0.015908,R02,0,1,2026-08-26,NONE,True,False,CONTROLLED_SYNTHETIC,105337225.160000,92700778.860000,4549005.380000,43389379.170000,0.000000,24641143.320000,14738701.940000,4408603.241667,10564715.325000,557,2,256957625.600000,8344997.320000,CASH_MANAGEMENT|PAYROLL_SERVICES,2026-04-15,6,127,61.000000,1.000000,0
SME002123,Synthetic SME 002123,RM015,Marmara,Agriculture,MICRO,LIMITED,2018-10-14,94,17559499.640000,5,False,False,91.270000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.047979,R04,0,1,2027-01-02,NONE,False,False,CONTROLLED_SYNTHETIC,8343801.710000,7227805.460000,489757.990000,1089276.380000,0.000000,0.000000,0.000000,286612.666667,1143300.230000,915,2,14158537.490000,643038.910000,CASH_MANAGEMENT|TERM_DEPOSIT,2026-07-22,4,29,55.580000,1.000000,0
SME002124,Synthetic SME 002124,RM009,Marmara,Manufacturing,MICRO,JOINT_STOCK,2020-02-01,78,10461566.770000,5,False,True,93.780000,True,RM_CALL,DERIVED_ANALYTICS,0.029186,R03,0,1,2027-04-30,LOW,True,False,CONTROLLED_SYNTHETIC,5206694.500000,4639699.530000,283423.760000,1054218.130000,0.000000,1384808.720000,815378.900000,205284.843333,448873.498333,955,2,10423460.720000,485610.310000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT,2026-07-30,6,21,59.470000,1.000000,0
SME002125,Synthetic SME 002125,RM032,Aegean,Agriculture,MEDIUM,LIMITED,2025-06-17,14,75143310.720000,137,False,False,28.730000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.020259,R02,0,1,2026-12-18,NONE,True,True,CONTROLLED_SYNTHETIC,38602369.930000,34193984.200000,1394574.040000,32170161.590000,0.000000,0.000000,0.000000,1210609.976667,5449427.375000,233,1,843535.900000,3511.680000,BUSINESS_CREDIT_CARD,2026-04-25,2,117,10.150000,0.032073,0
SME002126,Synthetic SME 002126,RM006,Aegean,Healthcare,SMALL,LIMITED,2020-09-20,70,52503739.140000,10,False,True,7.080000,False,RM_CALL,DERIVED_ANALYTICS,0.029726,R03,5,1,2026-10-17,NONE,True,True,CONTROLLED_SYNTHETIC,27411522.370000,23984342.890000,12911599.190000,2113556.670000,0.000000,8048667.600000,4290871.000000,802092.126667,3032234.293333,66,0,0.000000,0.000000,,2026-04-03,3,139,16.670000,0.000000,0
SME002127,Synthetic SME 002127,RM046,Mediterranean,Retail Trade,MEDIUM,LIMITED,2015-12-12,128,171219825.030000,231,False,True,54.780000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.019232,R02,15,1,2027-07-20,NONE,True,False,CONTROLLED_SYNTHETIC,88152973.700000,77307099.450000,40115873.360000,49383259.240000,0.000000,22257323.290000,8365719.830000,3396599.815000,9737514.905000,415,1,2416685.940000,41436.910000,BUSINESS_CREDIT_CARD,2026-05-09,2,103,26.900000,0.040327,0
SME002128,Synthetic SME 002128,RM047,Central Anatolia,Wholesale Trade,SMALL,JOINT_STOCK,2024-05-28,26,40664587.810000,33,False,False,78.290000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.025096,R03,0,1,2027-01-22,NONE,True,True,CONTROLLED_SYNTHETIC,20986888.550000,18393161.370000,964009.390000,6326588.130000,0.000000,0.000000,0.000000,722688.503333,2058954.106667,608,1,37500499.640000,502961.740000,CASH_MANAGEMENT,2026-03-20,5,153,38.510000,1.000000,0
SME002129,Synthetic SME 002129,RM015,Marmara,Transportation,MICRO,LIMITED,2016-04-02,124,19996001.600000,9,False,True,58.010000,True,RM_CALL,DERIVED_ANALYTICS,0.053492,R04,0,1,2027-06-11,NONE,True,False,CONTROLLED_SYNTHETIC,9803578.470000,9360544.910000,688810.900000,2042495.930000,0.000000,2911378.410000,1539091.090000,413055.040000,933288.110000,516,2,9480664.840000,94880.890000,FX_RISK_MANAGEMENT|PAYROLL_SERVICES,2026-08-07,3,13,46.280000,1.000000,0
SME002130,Synthetic SME 002130,RM015,Marmara,Technology,MICRO,LIMITED,2022-08-25,47,16374365.050000,5,True,False,97.160000,True,BRANCH,DERIVED_ANALYTICS,0.035277,R03,0,1,2025-12-29,NONE,True,True,CONTROLLED_SYNTHETIC,8335668.880000,7678595.560000,437566.580000,1060808.870000,2159175.320000,0.000000,1253300.000000,242238.538333,742320.641667,900,2,273355.480000,9867.720000,BUSINESS_CREDIT_CARD|TERM_DEPOSIT,2026-06-06,1,75,24.660000,0.047697,234
SME002131,Synthetic SME 002131,RM045,Aegean,Manufacturing,MICRO,LIMITED,2021-04-07,64,10461908.180000,2,False,False,73.900000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.035411,R03,0,1,2027-06-19,NONE,True,True,CONTROLLED_SYNTHETIC,5454673.180000,4883621.640000,305693.080000,363901.110000,0.000000,0.000000,0.000000,223445.485000,463961.510000,742,0,0.000000,0.000000,,2025-11-01,1,292,15.240000,0.000000,0
SME002132,Synthetic SME 002132,RM024,Eastern,Professional Services,SMALL,SOLE_PROPRIETOR,2017-02-08,114,35142252.050000,37,False,False,60.000000,True,RM_CALL,DERIVED_ANALYTICS,0.019261,R02,0,1,2026-10-29,NONE,True,False,CONTROLLED_SYNTHETIC,17107762.410000,14019875.440000,645183.270000,7958384.340000,0.000000,0.000000,0.000000,802132.110000,1545011.106667,622,1,1297727.200000,50165.250000,POS_MERCHANT_ACQUIRING,2026-05-24,3,88,27.530000,0.105508,0
SME002133,Synthetic SME 002133,RM035,Central Anatolia,Professional Services,MICRO,LIMITED,2024-08-04,24,9389162.020000,4,False,True,25.040000,True,BRANCH,DERIVED_ANALYTICS,0.047885,R04,0,1,2027-09-30,LOW,True,True,CONTROLLED_SYNTHETIC,5942906.050000,5336357.500000,322448.080000,837254.370000,0.000000,1275867.690000,813162.680000,189500.110000,479172.790000,238,1,1467467.320000,33581.110000,PAYROLL_SERVICES,2026-03-07,3,166,16.590000,0.446554,0
SME002134,Synthetic SME 002134,RM028,Eastern,Construction,MICRO,LIMITED,2022-08-09,48,3876793.560000,2,False,False,96.710000,True,BRANCH,DERIVED_ANALYTICS,0.050167,R04,0,1,2026-05-29,NONE,True,True,CONTROLLED_SYNTHETIC,2095593.690000,1855047.670000,71918.340000,442088.040000,0.000000,0.000000,0.000000,70010.708333,193021.316667,988,2,3367833.680000,146442.490000,CASH_MANAGEMENT|POS_MERCHANT_ACQUIRING,2026-07-10,6,41,48.750000,1.000000,83
SME002135,Synthetic SME 002135,RM033,Mediterranean,Healthcare,MICRO,LIMITED,2016-10-22,117,4788845.980000,5,False,True,77.830000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.026433,R03,60,2,2026-10-26,NONE,True,True,CONTROLLED_SYNTHETIC,2546314.170000,2198789.440000,1474807.650000,1017743.020000,0.000000,636506.260000,345705.150000,69833.851667,183818.963333,732,2,5010605.000000,149828.730000,PAYROLL_SERVICES|POS_MERCHANT_ACQUIRING,2026-08-12,5,8,61.000000,1.000000,0
SME002136,Synthetic SME 002136,RM030,Central Anatolia,Agriculture,MEDIUM,LIMITED,2023-09-18,35,153580241.880000,196,True,False,89.520000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.027958,R03,0,1,2027-02-09,NONE,True,True,CONTROLLED_SYNTHETIC,92723655.880000,86079052.550000,4949738.680000,35033598.000000,25306583.200000,0.000000,14362890.160000,3806231.153333,7589408.005000,1018,0,0.000000,0.000000,,2026-06-12,1,69,8.330000,0.000000,0
SME002137,Synthetic SME 002137,RM020,Mediterranean,Agriculture,SMALL,LIMITED,2016-05-17,123,23315672.830000,44,True,True,92.690000,True,RM_CALL,DERIVED_ANALYTICS,0.019171,R02,0,1,2026-05-23,NONE,True,True,CONTROLLED_SYNTHETIC,12068675.020000,9796887.190000,642427.730000,10092194.090000,4557789.510000,2228057.310000,3805879.010000,440865.701667,1064042.868333,830,3,44581930.560000,832004.580000,CASH_MANAGEMENT|PAYROLL_SERVICES|WORKING_CAPITAL_LOAN,2026-02-22,1,179,67.500000,1.000000,89
SME002138,Synthetic SME 002138,RM047,Central Anatolia,Agriculture,MICRO,LIMITED,2021-02-20,65,6013578.640000,7,True,False,16.780000,True,RM_CALL,DERIVED_ANALYTICS,0.062878,R04,15,1,2026-07-06,NONE,True,False,CONTROLLED_SYNTHETIC,3415225.920000,2967465.050000,163544.480000,1416266.090000,928764.150000,0.000000,474411.230000,129690.611667,294518.530000,145,2,2034044.010000,69019.020000,TRADE_FINANCE|WORKING_CAPITAL_LOAN,2025-12-11,1,252,37.950000,0.966405,45
SME002139,Synthetic SME 002139,RM036,Marmara,Construction,MICRO,LIMITED,2021-08-07,60,7954701.760000,9,False,False,72.870000,True,BRANCH,DERIVED_ANALYTICS,0.039739,R03,0,1,2026-10-04,NONE,True,True,CONTROLLED_SYNTHETIC,4490887.300000,3825221.250000,252863.660000,2004492.170000,0.000000,0.000000,0.000000,127552.163333,274027.460000,686,1,4031902.560000,97099.750000,PAYROLL_SERVICES,2026-07-29,5,22,34.980000,1.000000,0
SME002140,Synthetic SME 002140,RM047,Central Anatolia,Hospitality,SMALL,LIMITED,2019-07-08,85,10797149.670000,10,False,False,37.290000,True,RM_CALL,DERIVED_ANALYTICS,0.063770,R04,5,1,2026-02-07,NONE,True,True,CONTROLLED_SYNTHETIC,5023525.890000,4380748.790000,2930006.470000,2138234.230000,0.000000,0.000000,0.000000,169888.798333,603358.468333,342,0,0.000000,0.000000,,2026-07-07,4,44,20.000000,0.000000,194
SME002141,Synthetic SME 002141,RM041,Marmara,Transportation,SMALL,LIMITED,2016-01-14,127,22413837.550000,16,False,False,68.970000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.009598,R02,0,1,2026-11-24,NONE,True,True,CONTROLLED_SYNTHETIC,11724543.860000,9479769.320000,618954.370000,3336431.010000,0.000000,0.000000,0.000000,438477.740000,1158511.636667,657,1,19356036.640000,733764.010000,CASH_MANAGEMENT,2026-04-04,2,138,50.680000,1.000000,0
SME002142,Synthetic SME 002142,RM017,Aegean,Hospitality,SMALL,LIMITED,2020-03-20,77,25827075.510000,12,False,False,17.800000,True,RM_CALL,DERIVED_ANALYTICS,0.044644,R03,0,1,2027-10-03,MEDIUM,True,True,CONTROLLED_SYNTHETIC,14094742.390000,12100557.580000,7359559.030000,2555081.700000,0.000000,0.000000,0.000000,500474.910000,1519064.873333,142,1,3775919.660000,176578.130000,WORKING_CAPITAL_LOAN,2026-06-18,5,63,28.930000,0.417714,0
SME002143,Synthetic SME 002143,RM046,Mediterranean,Technology,SMALL,JOINT_STOCK,2015-05-03,135,56985669.270000,40,False,False,34.930000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.015024,R02,0,1,2027-04-11,NONE,True,True,CONTROLLED_SYNTHETIC,32344565.610000,27999012.510000,1119965.150000,8163325.990000,0.000000,0.000000,0.000000,1042510.940000,2918089.505000,309,3,20535874.360000,922082.750000,BUSINESS_CREDIT_CARD|PAYROLL_SERVICES|POS_MERCHANT_ACQUIRING,2026-01-30,2,202,49.590000,1.000000,0
SME002144,Synthetic SME 002144,RM008,Marmara,Professional Services,MICRO,LIMITED,2024-03-04,29,7173816.790000,4,False,False,51.510000,True,BRANCH,DERIVED_ANALYTICS,0.050172,R04,0,1,2027-07-22,NONE,True,True,CONTROLLED_SYNTHETIC,3768401.780000,3071914.040000,166190.350000,729400.560000,0.000000,0.000000,0.000000,174038.331667,298850.361667,528,3,8950348.160000,297580.550000,CASH_MANAGEMENT|PAYROLL_SERVICES|WORKING_CAPITAL_LOAN,2026-07-16,5,35,54.400000,1.000000,0
SME002145,Synthetic SME 002145,RM009,Marmara,Retail Trade,SMALL,LIMITED,2017-05-13,111,29037584.870000,40,False,False,78.780000,True,RM_CALL,DERIVED_ANALYTICS,0.043854,R03,0,1,2027-06-26,NONE,True,True,CONTROLLED_SYNTHETIC,16106613.150000,13643768.080000,9746005.970000,7857987.830000,0.000000,0.000000,0.000000,583099.766667,1379232.795000,811,3,25826365.900000,1152771.350000,BUSINESS_CREDIT_CARD|POS_MERCHANT_ACQUIRING|WORKING_CAPITAL_LOAN,2026-07-27,5,24,64.400000,1.000000,0
SME002146,Synthetic SME 002146,RM021,Marmara,Professional Services,MICRO,LIMITED,2026-03-22,4,8162981.540000,3,True,False,43.560000,True,RM_CALL,DERIVED_ANALYTICS,0.028818,R03,0,1,2026-07-21,NONE,True,True,CONTROLLED_SYNTHETIC,4630931.740000,4169334.430000,270061.590000,725216.250000,1347235.840000,0.000000,743040.430000,173404.310000,416338.463333,382,2,10510065.840000,206215.590000,CASH_MANAGEMENT|FX_RISK_MANAGEMENT,2026-01-06,1,226,41.950000,1.000000,30
SME002147,Synthetic SME 002147,RM015,Marmara,Transportation,MICRO,LIMITED,2019-11-01,81,5185919.680000,7,True,True,79.720000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.031218,R03,0,1,2026-08-09,NONE,True,True,CONTROLLED_SYNTHETIC,2565961.130000,2397510.490000,136304.440000,1383754.590000,764264.200000,694298.980000,889766.090000,112644.915000,317119.953333,717,2,737423.130000,12359.020000,BUSINESS_CREDIT_CARD|WORKING_CAPITAL_LOAN,2026-08-10,3,10,36.270000,0.406278,11
SME002148,Synthetic SME 002148,RM021,Marmara,Wholesale Trade,SMALL,LIMITED,2024-07-29,24,29836479.760000,31,False,False,66.490000,True,RM_CALL,DERIVED_ANALYTICS,0.010981,R02,0,1,2027-09-23,NONE,True,True,CONTROLLED_SYNTHETIC,17999620.910000,15944482.180000,756069.170000,6091183.680000,0.000000,0.000000,0.000000,544813.471667,1121711.541667,627,2,4979872.680000,152098.820000,TRADE_FINANCE|WORKING_CAPITAL_LOAN,2026-07-03,6,48,23.390000,0.476873,0
SME002149,Synthetic SME 002149,RM022,Central Anatolia,Hospitality,SMALL,LIMITED,2022-12-20,43,18451484.500000,10,False,False,47.600000,True,VIDEO_MEETING,DERIVED_ANALYTICS,0.025535,R03,0,1,2027-05-06,NONE,False,True,CONTROLLED_SYNTHETIC,8681326.560000,7324657.140000,4606731.570000,2236602.780000,0.000000,0.000000,0.000000,328899.898333,1126202.073333,382,4,24001504.060000,382212.350000,BUSINESS_CREDIT_CARD|CASH_MANAGEMENT|PAYROLL_SERVICES|WORKING_CAPITAL_LOAN,2026-07-10,4,41,64.240000,1.000000,0
SME002150,Synthetic SME 002150,RM008,Marmara,Construction,MICRO,JOINT_STOCK,2023-03-01,41,3321570.850000,7,True,True,24.510000,True,RM_CALL,DERIVED_ANALYTICS,0.060326,R04,0,1,2027-03-15,NONE,True,True,CONTROLLED_SYNTHETIC,1903141.050000,1682577.230000,44723.830000,1752123.030000,503495.070000,459056.800000,492743.460000,66802.815000,183605.703333,234,1,1520030.800000,40285.880000,FX_RISK_MANAGEMENT,2025-12-16,1,247,29.080000,1.000000,0
SME002151,Synthetic SME 002151,RM042,Mediterranean,Manufacturing,MICRO,LIMITED,2015-05-24,134,7415277.220000,2,False,False,61.510000,True,RM_CALL,DERIVED_ANALYTICS,0.046024,R04,0,1,2027-03-16,NONE,True,True,CONTROLLED_SYNTHETIC,3498458.330000,2745339.330000,165332.270000,441718.800000,0.000000,0.000000,0.000000,135280.780000,377597.435000,624,3,5722207.430000,112324.220000,CASH_MANAGEMENT|POS_MERCHANT_ACQUIRING|TERM_DEPOSIT,2025-09-13,1,341,61.110000,1.000000,0
SME002152,Synthetic SME 002152,RM032,Aegean,Manufacturing,SMALL,LIMITED,2021-05-30,62,15244943.590000,48,True,False,73.670000,True,SECURE_MESSAGE,DERIVED_ANALYTICS,0.017897,R02,0,1,2026-07-22,MEDIUM,True,True,CONTROLLED_SYNTHETIC,7960919.860000,7250728.430000,355690.120000,9753457.520000,2783473.530000,0.000000,1678208.750000,252694.063333,908889.670000,714,2,22929928.480000,380279.850000,PAYROLL_SERVICES|POS_MERCHANT_ACQUIRING,2025-11-03,1,290,55.760000,1.000000,29
SME002153,Synthetic SME 002153,RM009,Marmara,Manufacturing,MEDIUM,JOINT_STOCK,2025-10-25,9,28039569.210000,71,False,False,17.150000,True,BRANCH,DERIVED_ANALYTICS,0.006325,R02,5,1,2026-07-05,NONE,True,True,CONTROLLED_SYNTHETIC,16566527.940000,14522652.610000,933561.450000,15719890.900000,0.000000,0.000000,0.000000,647771.438333,1701271.765000,160,1,3505271.060000,55113.490000,WORKING_CAPITAL_LOAN,2026-05-01,4,111,12.140000,0.357176,46
SME002154,Synthetic SME 002154,RM025,Black Sea,Transportation,MICRO,LIMITED,2020-08-16,72,5770123.660000,9,False,False,41.150000,True,RM_CALL,DERIVED_ANALYTICS,0.032868,R03,0,1,2027-03-15,LOW,True,True,CONTROLLED_SYNTHETIC,3150913.600000,2916378.390000,263272.770000,2006454.950000,0.000000,0.000000,0.000000,71990.673333,394250.545000,275,2,158413.230000,3434.190000,BUSINESS_CREDIT_CARD|TRADE_FINANCE,2026-06-01,3,80,30.910000,0.078440,0
SME002155,Synthetic SME 002155,RM023,Black Sea,Agriculture,MEDIUM,SOLE_PROPRIETOR,2022-02-21,53,84780032.070000,76,True,False,93.560000,True,RM_CALL,DERIVED_ANALYTICS,0.019001,R02,0,1,2027-08-31,NONE,True,True,CONTROLLED_SYNTHETIC,42838265.790000,35578492.900000,2539105.750000,18372595.390000,11973974.710000,0.000000,7525967.780000,1758190.320000,4515347.331667,1014,3,18346513.180000,408892.960000,BUSINESS_CREDIT_CARD|POS_MERCHANT_ACQUIRING|WORKING_CAPITAL_LOAN,2026-03-31,4,142,38.180000,0.618290,0
SME002156,Synthetic SME 002156,RM009,Marmara,Professional Services,SMALL,JOINT_STOCK,2024-09-17,23,19412554.450000,36,True,False,48.200000,False,VIDEO_MEETING,DERIVED_ANALYTICS,0.026340,R03,0,1,2027-07-19,NONE,True,True,CONTROLLED_SYNTHETIC,10494637.220000,8327642.540000,484937.800000,6838285.700000,2937630.320000,0.000000,1192038.790000,496383.868333,834763.461667,509,5,39076024.720000,1015425.490000,CASH_MANAGEMENT|PAYROLL_SERVICES|TERM_DEPOSIT|TRADE_FINANCE|WORKING_CAPITAL_LOAN,2026-02-12,3,189,65.980000,1.000000,0
