interaction_id,customer_id,rm_id,interaction_date,channel,outcome,data_class
I0005468,SME001582,RM013,2026-01-17,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005469,SME001582,RM013,2025-11-19,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005470,SME001582,RM013,2025-08-30,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005471,SME001583,RM009,2026-08-03,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0005472,SME001583,RM009,2026-01-04,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005473,SME001583,RM009,2026-06-14,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005474,SME001583,RM009,2026-04-12,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005475,SME001583,RM009,2026-03-28,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005476,SME001584,RM044,2026-01-22,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005477,SME001585,RM020,2025-11-02,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0005478,SME001585,RM020,2026-05-11,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005479,SME001585,RM020,2026-08-19,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005480,SME001585,RM020,2025-10-04,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005481,SME001585,RM020,2026-02-05,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0005482,SME001585,RM020,2025-09-16,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005483,SME001586,RM008,2026-02-13,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0005484,SME001586,RM008,2025-08-23,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005485,SME001586,RM008,2025-11-14,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005486,SME001586,RM008,2025-11-06,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0005487,SME001587,RM044,2025-09-19,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005488,SME001587,RM044,2025-12-05,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005489,SME001587,RM044,2026-05-15,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005490,SME001588,RM030,2025-10-03,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005491,SME001588,RM030,2026-04-11,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005492,SME001588,RM030,2025-11-22,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0005493,SME001589,RM022,2026-05-04,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0005494,SME001590,RM007,2025-09-16,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005495,SME001591,RM019,2026-01-25,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005496,SME001591,RM019,2025-10-15,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005497,SME001591,RM019,2026-07-27,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005498,SME001591,RM019,2025-12-09,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005499,SME001591,RM019,2026-02-10,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005500,SME001591,RM019,2025-09-16,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005501,SME001592,RM037,2026-05-23,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005502,SME001592,RM037,2026-01-07,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005503,SME001592,RM037,2026-03-11,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005504,SME001593,RM029,2026-01-26,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005505,SME001593,RM029,2025-09-04,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005506,SME001593,RM029,2026-08-13,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005507,SME001594,RM017,2025-10-25,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005508,SME001594,RM017,2025-10-19,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0005509,SME001594,RM017,2026-02-09,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005510,SME001595,RM019,2026-03-14,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005511,SME001595,RM019,2026-08-18,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0005512,SME001595,RM019,2026-03-14,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005513,SME001595,RM019,2026-06-19,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0005514,SME001596,RM024,2026-02-26,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005515,SME001596,RM024,2026-06-09,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005516,SME001596,RM024,2025-08-26,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005517,SME001596,RM024,2026-07-09,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005518,SME001596,RM024,2025-11-18,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005519,SME001596,RM024,2026-01-02,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005520,SME001597,RM022,2025-11-19,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005521,SME001597,RM022,2025-10-28,CALL,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0005522,SME001597,RM022,2026-07-05,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0005523,SME001597,RM022,2025-09-29,SECURE_MESSAGE,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0005524,SME001597,RM022,2026-06-16,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005525,SME001598,RM031,2025-10-25,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005526,SME001598,RM031,2026-08-18,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005527,SME001598,RM031,2026-05-21,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0005528,SME001598,RM031,2026-01-05,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005529,SME001598,RM031,2025-11-10,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005530,SME001599,RM002,2025-09-19,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005531,SME001599,RM002,2025-11-04,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005532,SME001599,RM002,2025-09-13,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005533,SME001599,RM002,2026-06-19,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005534,SME001600,RM006,2026-03-21,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005535,SME001601,RM046,2026-07-07,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005536,SME001601,RM046,2026-07-30,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005537,SME001601,RM046,2026-07-04,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005538,SME001601,RM046,2026-04-01,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0005539,SME001602,RM047,2025-12-03,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005540,SME001602,RM047,2026-07-26,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005541,SME001603,RM015,2026-04-20,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0005542,SME001603,RM015,2025-11-29,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005543,SME001603,RM015,2026-02-22,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0005544,SME001603,RM015,2026-05-21,SECURE_MESSAGE,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0005545,SME001603,RM015,2026-04-22,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0005546,SME001603,RM015,2026-01-13,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005547,SME001604,RM001,2026-03-15,SECURE_MESSAGE,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0005548,SME001604,RM001,2026-07-16,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005549,SME001604,RM001,2026-05-24,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0005550,SME001604,RM001,2025-11-29,SECURE_MESSAGE,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0005551,SME001605,RM022,2026-06-22,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0005552,SME001605,RM022,2025-09-01,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0005553,SME001605,RM022,2025-12-29,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005554,SME001605,RM022,2025-10-14,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005555,SME001605,RM022,2026-04-27,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0005556,SME001605,RM022,2025-12-21,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0005557,SME001606,RM011,2025-11-05,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005558,SME001606,RM011,2026-05-16,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005559,SME001606,RM011,2025-08-22,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005560,SME001606,RM011,2025-09-27,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005561,SME001606,RM011,2025-09-08,CALL,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0005562,SME001607,RM023,2025-10-22,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0005563,SME001607,RM023,2025-10-05,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0005564,SME001607,RM023,2025-12-18,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005565,SME001607,RM023,2026-02-04,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005566,SME001607,RM023,2026-07-21,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005567,SME001608,RM012,2026-04-28,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005568,SME001608,RM012,2026-06-12,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005569,SME001608,RM012,2025-09-04,SECURE_MESSAGE,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0005570,SME001608,RM012,2026-05-12,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005571,SME001608,RM012,2026-05-10,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005572,SME001608,RM012,2026-05-25,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005573,SME001609,RM013,2026-06-18,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005574,SME001609,RM013,2026-01-01,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005575,SME001610,RM047,2026-07-26,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005576,SME001610,RM047,2025-08-28,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005577,SME001610,RM047,2026-02-11,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005578,SME001610,RM047,2025-08-29,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005579,SME001611,RM007,2026-03-10,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005580,SME001611,RM007,2026-01-27,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005581,SME001612,RM004,2026-03-20,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005582,SME001612,RM004,2025-12-18,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005583,SME001612,RM004,2026-02-10,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005584,SME001612,RM004,2026-05-31,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005585,SME001613,RM047,2026-08-06,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0005586,SME001613,RM047,2025-11-28,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005587,SME001613,RM047,2025-10-08,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005588,SME001613,RM047,2025-11-12,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005589,SME001613,RM047,2026-03-09,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0005590,SME001614,RM041,2026-06-16,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005591,SME001615,RM035,2025-09-14,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005592,SME001616,RM019,2026-03-25,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0005593,SME001616,RM019,2026-03-20,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0005594,SME001616,RM019,2025-08-23,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005595,SME001616,RM019,2025-08-27,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005596,SME001617,RM038,2025-08-22,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005597,SME001617,RM038,2025-12-27,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0005598,SME001617,RM038,2025-11-06,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005599,SME001617,RM038,2026-01-29,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005600,SME001617,RM038,2026-02-28,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005601,SME001617,RM038,2025-11-03,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0005602,SME001618,RM012,2026-03-07,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005603,SME001618,RM012,2025-10-09,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005604,SME001618,RM012,2026-01-03,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005605,SME001618,RM012,2026-03-23,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0005606,SME001619,RM036,2026-06-11,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005607,SME001619,RM036,2026-02-20,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0005608,SME001619,RM036,2026-02-06,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005609,SME001619,RM036,2026-07-18,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005610,SME001620,RM021,2025-11-24,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0005611,SME001620,RM021,2026-07-10,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0005612,SME001620,RM021,2025-12-01,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005613,SME001621,RM027,2025-09-30,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005614,SME001621,RM027,2026-01-15,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0005615,SME001621,RM027,2026-03-11,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0005616,SME001621,RM027,2025-09-20,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005617,SME001621,RM027,2025-09-20,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005618,SME001622,RM035,2026-04-11,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005619,SME001622,RM035,2025-11-01,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005620,SME001622,RM035,2026-01-04,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005621,SME001622,RM035,2026-08-06,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005622,SME001622,RM035,2026-08-16,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005623,SME001622,RM035,2026-01-27,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005624,SME001623,RM011,2026-03-20,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0005625,SME001623,RM011,2026-04-25,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005626,SME001624,RM020,2026-03-11,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005627,SME001624,RM020,2025-12-29,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005628,SME001624,RM020,2026-06-05,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0005629,SME001624,RM020,2026-05-24,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0005630,SME001624,RM020,2026-06-30,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005631,SME001624,RM020,2025-12-02,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005632,SME001625,RM029,2026-04-11,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005633,SME001625,RM029,2025-12-28,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005634,SME001625,RM029,2026-08-08,SECURE_MESSAGE,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0005635,SME001625,RM029,2025-11-02,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0005636,SME001625,RM029,2026-05-11,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005637,SME001626,RM033,2026-02-22,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005638,SME001626,RM033,2026-01-17,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005639,SME001626,RM033,2025-12-13,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0005640,SME001627,RM016,2026-02-08,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005641,SME001628,RM030,2025-12-09,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005642,SME001628,RM030,2025-12-10,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0005643,SME001628,RM030,2026-06-21,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005644,SME001629,RM018,2026-02-01,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005645,SME001629,RM018,2025-10-21,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005646,SME001629,RM018,2025-10-01,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005647,SME001629,RM018,2025-10-16,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0005648,SME001629,RM018,2026-02-13,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005649,SME001630,RM015,2026-08-10,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005650,SME001630,RM015,2025-09-12,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005651,SME001630,RM015,2025-08-28,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005652,SME001630,RM015,2026-07-29,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005653,SME001631,RM032,2025-12-08,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0005654,SME001631,RM032,2025-11-06,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0005655,SME001631,RM032,2025-10-21,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0005656,SME001631,RM032,2025-10-03,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005657,SME001631,RM032,2025-08-30,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005658,SME001632,RM021,2026-03-26,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005659,SME001632,RM021,2025-12-14,BRANCH,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0005660,SME001632,RM021,2026-02-13,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005661,SME001632,RM021,2025-12-16,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005662,SME001632,RM021,2025-10-15,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0005663,SME001633,RM047,2026-06-10,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005664,SME001633,RM047,2026-07-23,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005665,SME001634,RM005,2026-03-04,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005666,SME001635,RM015,2026-03-22,MEETING,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0005667,SME001635,RM015,2025-11-06,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005668,SME001636,RM021,2025-11-28,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005669,SME001636,RM021,2025-09-04,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005670,SME001637,RM034,2025-12-24,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005671,SME001637,RM034,2026-02-16,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0005672,SME001637,RM034,2026-01-22,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005673,SME001637,RM034,2026-01-20,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0005674,SME001637,RM034,2026-05-29,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0005675,SME001638,RM006,2025-10-12,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005676,SME001639,RM034,2025-11-24,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005677,SME001639,RM034,2026-06-05,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005678,SME001640,RM035,2025-09-05,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005679,SME001641,RM022,2026-05-09,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005680,SME001641,RM022,2026-03-17,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005681,SME001641,RM022,2025-08-23,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0005682,SME001641,RM022,2026-02-09,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005683,SME001641,RM022,2026-06-06,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005684,SME001642,RM036,2026-02-05,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005685,SME001642,RM036,2026-05-06,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0005686,SME001642,RM036,2026-05-25,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005687,SME001642,RM036,2026-08-18,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005688,SME001642,RM036,2026-08-12,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005689,SME001643,RM042,2026-03-28,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005690,SME001643,RM042,2026-04-17,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005691,SME001643,RM042,2026-04-21,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005692,SME001643,RM042,2026-01-11,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005693,SME001644,RM010,2025-11-02,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005694,SME001644,RM010,2025-09-09,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005695,SME001645,RM008,2026-07-09,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005696,SME001645,RM008,2026-06-07,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005697,SME001645,RM008,2026-02-23,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005698,SME001646,RM029,2026-05-25,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005699,SME001647,RM041,2026-03-17,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005700,SME001647,RM041,2026-06-08,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005701,SME001647,RM041,2026-01-02,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0005702,SME001648,RM008,2025-11-29,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005703,SME001648,RM008,2026-06-07,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005704,SME001648,RM008,2026-03-27,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005705,SME001649,RM008,2026-01-13,CALL,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0005706,SME001649,RM008,2026-04-02,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0005707,SME001649,RM008,2025-10-07,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005708,SME001649,RM008,2026-01-01,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0005709,SME001650,RM015,2025-11-26,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005710,SME001650,RM015,2025-09-22,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005711,SME001651,RM043,2025-11-16,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0005712,SME001651,RM043,2026-04-04,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005713,SME001652,RM009,2026-04-29,MEETING,CONNECTED,CONTROLLED_SYNTHETIC
I0005714,SME001653,RM015,2025-10-27,CALL,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005715,SME001653,RM015,2025-09-19,BRANCH,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005716,SME001653,RM015,2025-12-25,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005717,SME001653,RM015,2025-12-07,MEETING,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005718,SME001653,RM015,2025-11-17,CALL,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005719,SME001653,RM015,2026-04-21,CALL,NEEDS_REVIEW,CONTROLLED_SYNTHETIC
I0005720,SME001654,RM006,2026-01-06,SECURE_MESSAGE,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005721,SME001655,RM022,2025-11-15,SECURE_MESSAGE,CONNECTED,CONTROLLED_SYNTHETIC
I0005722,SME001655,RM022,2025-11-14,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005723,SME001655,RM022,2026-07-28,BRANCH,CONNECTED,CONTROLLED_SYNTHETIC
I0005724,SME001655,RM022,2026-01-12,BRANCH,FOLLOW_UP,CONTROLLED_SYNTHETIC
I0005725,SME001656,RM008,2026-02-24,SECURE_MESSAGE,NO_RESPONSE,CONTROLLED_SYNTHETIC
I0005726,SME001656,RM008,2026-06-18,CALL,CONNECTED,CONTROLLED_SYNTHETIC
I0005727,SME001656,RM008,2026-02-22,MEETING,FOLLOW_UP,CONTROLLED_SYNTHETIC
